2026-03-21 13:43:24 [info     ] sqlite_store.opening           path=data\eval_events.db
2026-03-21 13:43:58 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=702 type=PhaseEntered
2026-03-21 13:43:58 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=703 type=PhaseEntered
2026-03-21 13:43:58 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:43:58 [info     ] compute_router.route           budget_remaining=1.5 caste=coder phase=execute reason=adapter_fallback round_num=4 selected=llama-cpp/gpt-4
2026-03-21 13:43:58 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=704 type=AgentTurnStarted
2026-03-21 13:43:58 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:43:58 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:43:59 [info     ] workspace.execute              command='mkdir -p csv_analyzer && cd csv_analyzer && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:43:59 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:43:59 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:00 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:00 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:00 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:01 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:01 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:02 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:02 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:02 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:03 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:03 [info     ] workspace.execute              command='ls -la csv_analyzer' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:04 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:04 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:05 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:05 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:06 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:06 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:07 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:07 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=705 type=AgentTurnCompleted
2026-03-21 13:44:07 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=706 type=TokensConsumed
2026-03-21 13:44:07 [info     ] compute_router.route           budget_remaining=1.5 caste=reviewer phase=execute reason=routing_table round_num=4 selected=llama-cpp/gpt-4
2026-03-21 13:44:07 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=707 type=AgentTurnStarted
2026-03-21 13:44:07 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:07 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:08 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=708 type=AgentTurnCompleted
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=709 type=TokensConsumed
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=710 type=PhaseEntered
2026-03-21 13:44:09 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=711 type=ColonyChatMessage
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=712 type=ColonyChatMessage
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=713 type=RoundCompleted
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=714 type=RoundStarted
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=715 type=ColonyChatMessage
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=716 type=PhaseEntered
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=717 type=PhaseEntered
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=718 type=PhaseEntered
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=719 type=PhaseEntered
2026-03-21 13:44:09 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:44:09 [info     ] compute_router.route           budget_remaining=1.5 caste=coder phase=execute reason=adapter_fallback round_num=5 selected=llama-cpp/gpt-4
2026-03-21 13:44:09 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=720 type=AgentTurnStarted
2026-03-21 13:44:09 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:09 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:09 [info     ] workspace.execute              command='mkdir -p csv_analyzer && cd csv_analyzer && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:10 [info     ] workspace.execute              command='mkdir -p csv_analyzer && cd csv_analyzer && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:10 [info     ] workspace.execute              command='mkdir -p csv_analyzer && cd csv_analyzer && touch __init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:10 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:11 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:11 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:12 [info     ] workspace.execute              command='ls -R csv_analyzer' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:12 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:12 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:13 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:13 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:14 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:14 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:14 [info     ] workspace.execute              command='mkdir -p csv_analyzer && touch csv_analyzer/__init__.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:15 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:15 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:16 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:16 [info     ] workspace.execute              command='ls -la' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:16 [info     ] workspace.execute              command='ls -R csv_analyzer' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:17 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=721 type=AgentTurnCompleted
2026-03-21 13:44:17 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=722 type=TokensConsumed
2026-03-21 13:44:17 [info     ] compute_router.route           budget_remaining=1.5 caste=reviewer phase=execute reason=routing_table round_num=5 selected=llama-cpp/gpt-4
2026-03-21 13:44:17 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=723 type=AgentTurnStarted
2026-03-21 13:44:18 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:18 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:18 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=724 type=AgentTurnCompleted
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=725 type=TokensConsumed
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=726 type=PhaseEntered
2026-03-21 13:44:19 [debug    ] qwen3_embed.ok                 count=3 dim=1024 is_query=False
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=727 type=ColonyChatMessage
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=728 type=ColonyChatMessage
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=729 type=RoundCompleted
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=730 type=ColonyCompleted
2026-03-21 13:44:19 [info     ] colony_observation             castes=[{'caste': 'coder', 'tier': <SubcasteTier.standard: 'standard'>, 'count': 1}, {'caste': 'reviewer', 'tier': <SubcasteTier.light: 'light'>, 'count': 1}] colony_id=colony-a337c23f governance_warnings=2 quality_score=0.1541 rounds_completed=5 skills_extracted=0 skills_retrieved=[] stall_rounds=3 strategy=sequential task='Write a Python module that reads a CSV file and computes summary statistics: column types (numeric, categorical, datetime), missing value counts, mean/median/mode for numeric columns, and unique value' total_cost=0.0
2026-03-21 13:44:19 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=731 type=MemoryExtractionCompleted
2026-03-21 13:44:19 [info     ] transcript_harvest.complete    colony_id=colony-a337c23f entries_harvested=0 turns_scanned=10
2026-03-21 13:44:20 [info     ] sequential.task_complete       cost=0.0 entries_accessed=0 entries_extracted=0 quality=0.1541 rounds=5 sequence=1 status=completed suite=smoke-scaffold task_id=csv-analyzer
2026-03-21 13:44:20 [info     ] sequential.task_start          fast_path=False knowledge_mode=accumulate max_rounds=5 of=2 sequence=2 strategy=sequential suite=smoke-scaffold task_id=markdown-parser
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=732 type=ColonySpawned
2026-03-21 13:44:20 [info     ] colony_manager.started         colony_id=colony-dbdbb33f
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=5
2026-03-21 13:44:20 [debug    ] code_analysis.done             companions=1 edges=0 files=11
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=733 type=RoundStarted
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=734 type=ColonyChatMessage
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=735 type=PhaseEntered
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=736 type=PhaseEntered
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=737 type=PhaseEntered
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=738 type=PhaseEntered
2026-03-21 13:44:20 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:44:20 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=1 selected=llama-cpp/gpt-4
2026-03-21 13:44:20 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=739 type=AgentTurnStarted
2026-03-21 13:44:20 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:20 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:20 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:21 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch __init__.py parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:21 [info     ] workspace.execute              command='ls -R' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:22 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:22 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:23 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:23 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:24 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:24 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:24 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:25 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:25 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:26 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:26 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:26 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:27 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:27 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:28 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:28 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:29 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:29 [info     ] workspace.execute              command='ls -R markdown_parser/' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:30 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=740 type=AgentTurnCompleted
2026-03-21 13:44:30 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=741 type=TokensConsumed
2026-03-21 13:44:30 [info     ] compute_router.route           budget_remaining=2.0 caste=reviewer phase=execute reason=routing_table round_num=1 selected=llama-cpp/gpt-4
2026-03-21 13:44:30 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=742 type=AgentTurnStarted
2026-03-21 13:44:30 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:30 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:30 [info     ] workspace.execute              command="git status --porcelain=v1 && echo '---' && git status --short --branch" isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=743 type=AgentTurnCompleted
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=744 type=TokensConsumed
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=745 type=PhaseEntered
2026-03-21 13:44:32 [debug    ] qwen3_embed.ok                 count=2 dim=1024 is_query=False
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=746 type=RoundCompleted
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=747 type=RoundStarted
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=748 type=ColonyChatMessage
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=749 type=PhaseEntered
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=750 type=PhaseEntered
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=751 type=PhaseEntered
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=752 type=PhaseEntered
2026-03-21 13:44:32 [debug    ] compute_router.unavailable_provider fallback=llama-cpp/gpt-4 prefix=anthropic selected=anthropic/claude-sonnet-4.6
2026-03-21 13:44:32 [info     ] compute_router.route           budget_remaining=2.0 caste=coder phase=execute reason=adapter_fallback round_num=2 selected=llama-cpp/gpt-4
2026-03-21 13:44:32 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-dbdbb33f seq=753 type=AgentTurnStarted
2026-03-21 13:44:32 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:32 [debug    ] qdrant.hybrid_search           collection=skill_bank_v2 hits=0 top_k=8
2026-03-21 13:44:32 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [info     ] workspace.execute              command='mkdir -p markdown_parser && cd markdown_parser && touch parser.py tests.py' isolated=False working_dir=data\workspaces\seq-smoke-scaffold-e9aeb600c9d9\files
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=754 type=MemoryEntryCreated
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=755 type=MemoryEntryStatusChanged
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=False
2026-03-21 13:44:33 [debug    ] qdrant.upserted                collection=institutional_memory count=1 hybrid=True
2026-03-21 13:44:33 [debug    ] qwen3_embed.ok                 count=1 dim=1024 is_query=True
2026-03-21 13:44:33 [debug    ] sqlite_store.appended          address=seq-smoke-scaffold-e9aeb600c9d9/seq-smoke-scaffold-e9aeb600c9d9/colony-a337c23f seq=756 type=MemoryEntryCreated
